geo_accession,split,species
GSM4409347,TRAIN,HUMAN
GSM4411352,TRAIN,HUMAN
GSM4412240,TRAIN,HUMAN
GSM4413665,TRAIN,HUMAN
GSM4413668,TRAIN,HUMAN
GSM4419000,TRAIN,HUMAN
GSM4419567,TRAIN,HUMAN
GSM4422724,TRAIN,HUMAN
GSM4425581,TRAIN,HUMAN
GSM4425610,TRAIN,HUMAN
GSM4426239,TRAIN,HUMAN
GSM4426248,TRAIN,HUMAN
GSM4426565,TRAIN,HUMAN
GSM4427449,TRAIN,HUMAN
GSM4431615,TRAIN,HUMAN
GSM4432045,TRAIN,HUMAN
GSM4432064,TRAIN,HUMAN
GSM4432384,TRAIN,HUMAN
GSM4432559,TRAIN,HUMAN
GSM4432670,TRAIN,HUMAN
GSM4432908,TRAIN,HUMAN
GSM4432910,TRAIN,HUMAN
GSM4433480,TRAIN,HUMAN
GSM4443537,TRAIN,HUMAN
GSM4443784,TRAIN,HUMAN
GSM4443967,TRAIN,HUMAN
GSM4445123,TRAIN,HUMAN
GSM4445272,TRAIN,HUMAN
GSM4445281,TRAIN,HUMAN
GSM4445295,TRAIN,HUMAN
GSM4445635,TRAIN,HUMAN
GSM4445639,TRAIN,HUMAN
GSM4446429,TRAIN,HUMAN
GSM4446745,TRAIN,HUMAN
GSM4446756,TRAIN,HUMAN
GSM4446815,TRAIN,HUMAN
GSM4446843,TRAIN,HUMAN
GSM4446971,TRAIN,HUMAN
GSM4447525,TRAIN,HUMAN
GSM4450434,TRAIN,HUMAN
GSM4451626,TRAIN,HUMAN
GSM4451910,TRAIN,HUMAN
GSM4452016,TRAIN,HUMAN
GSM4452464,TRAIN,HUMAN
GSM4452617,TRAIN,HUMAN
GSM4453083,TRAIN,HUMAN
GSM4453087,TRAIN,HUMAN
GSM4453271,TRAIN,HUMAN
GSM4453373,TRAIN,HUMAN
GSM4453523,TRAIN,HUMAN
GSM4455445,TRAIN,HUMAN
GSM4456362,TRAIN,HUMAN
GSM4458598,TRAIN,HUMAN
GSM4458912,TRAIN,HUMAN
GSM4459592,TRAIN,HUMAN
GSM4459613,TRAIN,HUMAN
GSM4459710,TRAIN,HUMAN
GSM4462298,TRAIN,HUMAN
GSM4462477,TRAIN,HUMAN
GSM4462554,TRAIN,HUMAN
GSM4463072,TRAIN,HUMAN
GSM4463315,TRAIN,HUMAN
GSM4466627,TRAIN,HUMAN
GSM4466891,TRAIN,HUMAN
GSM4466907,TRAIN,HUMAN
GSM4466957,TRAIN,HUMAN
GSM4467264,TRAIN,HUMAN
GSM4472120,TRAIN,HUMAN
GSM4472187,TRAIN,HUMAN
GSM4472215,TRAIN,HUMAN
GSM4472220,TRAIN,HUMAN
GSM4473051,TRAIN,HUMAN
GSM4473102,TRAIN,HUMAN
GSM4473129,TRAIN,HUMAN
GSM4473216,TRAIN,HUMAN
GSM4473357,TRAIN,HUMAN
GSM4473457,TRAIN,HUMAN
GSM4473460,TRAIN,HUMAN
GSM4474489,TRAIN,HUMAN
GSM4474503,TRAIN,HUMAN
GSM4476206,TRAIN,HUMAN
GSM4477224,TRAIN,HUMAN
GSM4478111,TRAIN,HUMAN
GSM4478716,TRAIN,HUMAN
GSM4481496,TRAIN,HUMAN
GSM4483422,TRAIN,HUMAN
GSM4485304,TRAIN,HUMAN
GSM4485310,TRAIN,HUMAN
GSM4485320,TRAIN,HUMAN
GSM4486625,TRAIN,HUMAN
GSM4487055,TRAIN,HUMAN
GSM4487311,TRAIN,HUMAN
GSM4487322,TRAIN,HUMAN
GSM4489183,TRAIN,HUMAN
GSM4489265,TRAIN,HUMAN
GSM4489312,TRAIN,HUMAN
GSM4490323,TRAIN,HUMAN
GSM4490325,TRAIN,HUMAN
GSM4490400,TRAIN,HUMAN
GSM4490434,TRAIN,HUMAN
GSM4490440,TRAIN,HUMAN
GSM4491355,TRAIN,HUMAN
GSM4494716,TRAIN,HUMAN
GSM4494883,TRAIN,HUMAN
GSM4495094,TRAIN,HUMAN
GSM4495099,TRAIN,HUMAN
GSM4495295,TRAIN,HUMAN
GSM4495325,TRAIN,HUMAN
GSM4495427,TRAIN,HUMAN
GSM4501135,TRAIN,HUMAN
GSM4501136,TRAIN,HUMAN
GSM4504999,TRAIN,HUMAN
GSM4505017,TRAIN,HUMAN
GSM4505024,TRAIN,HUMAN
GSM4505705,TRAIN,HUMAN
GSM4506052,TRAIN,HUMAN
GSM4506317,TRAIN,HUMAN
GSM4506392,TRAIN,HUMAN
GSM4509032,TRAIN,HUMAN
GSM4509033,TRAIN,HUMAN
GSM4509080,TRAIN,HUMAN
GSM4509142,TRAIN,HUMAN
GSM4509717,TRAIN,HUMAN
GSM4511786,TRAIN,HUMAN
GSM4512119,TRAIN,HUMAN
GSM4512145,TRAIN,HUMAN
GSM4518537,TRAIN,HUMAN
GSM4519256,TRAIN,HUMAN
GSM4520735,TRAIN,HUMAN
GSM4520877,TRAIN,HUMAN
GSM4521260,TRAIN,HUMAN
GSM4523501,TRAIN,HUMAN
GSM4523809,TRAIN,HUMAN
GSM4543973,TRAIN,HUMAN
GSM4543989,TRAIN,HUMAN
GSM4544662,TRAIN,HUMAN
GSM4546523,TRAIN,HUMAN
GSM4548458,TRAIN,HUMAN
GSM4550644,TRAIN,HUMAN
GSM4551006,TRAIN,HUMAN
GSM4551652,TRAIN,HUMAN
GSM4556220,TRAIN,HUMAN
GSM4556425,TRAIN,HUMAN
GSM4556434,TRAIN,HUMAN
GSM4556444,TRAIN,HUMAN
GSM4557125,TRAIN,HUMAN
GSM4557139,TRAIN,HUMAN
GSM4557711,TRAIN,HUMAN
GSM4557807,TRAIN,HUMAN
GSM4557810,TRAIN,HUMAN
GSM4557830,TRAIN,HUMAN
GSM4559326,TRAIN,HUMAN
GSM4559403,TRAIN,HUMAN
GSM4559659,TRAIN,HUMAN
GSM4559836,TRAIN,HUMAN
GSM4562683,TRAIN,HUMAN
GSM4562698,TRAIN,HUMAN
GSM4562716,TRAIN,HUMAN
GSM4562762,TRAIN,HUMAN
GSM4562770,TRAIN,HUMAN
GSM4562990,TRAIN,HUMAN
GSM4563739,TRAIN,HUMAN
GSM4564649,TRAIN,HUMAN
GSM4565566,TRAIN,HUMAN
GSM4565609,TRAIN,HUMAN
GSM4565668,TRAIN,HUMAN
GSM4565818,TRAIN,HUMAN
GSM4565879,TRAIN,HUMAN
GSM4566068,TRAIN,HUMAN
GSM4567184,TRAIN,HUMAN
GSM4567596,TRAIN,HUMAN
GSM4567642,TRAIN,HUMAN
GSM4568553,TRAIN,HUMAN
GSM4570394,TRAIN,HUMAN
GSM4572295,TRAIN,HUMAN
GSM4575754,TRAIN,HUMAN
GSM4576365,TRAIN,HUMAN
GSM4576714,TRAIN,HUMAN
GSM4576747,TRAIN,HUMAN
GSM4576757,TRAIN,HUMAN
GSM4577640,TRAIN,HUMAN
GSM4577648,TRAIN,HUMAN
GSM4577689,TRAIN,HUMAN
GSM4578717,TRAIN,HUMAN
GSM4579281,TRAIN,HUMAN
GSM4579603,TRAIN,HUMAN
GSM4579771,TRAIN,HUMAN
GSM4579929,TRAIN,HUMAN
GSM4579961,TRAIN,HUMAN
GSM4585069,TRAIN,HUMAN
GSM4585070,TRAIN,HUMAN
GSM4585259,TRAIN,HUMAN
GSM4586324,TRAIN,HUMAN
GSM4586575,TRAIN,HUMAN
GSM4586587,TRAIN,HUMAN
GSM4587909,TRAIN,HUMAN
GSM4589719,TRAIN,HUMAN
GSM4590997,TRAIN,HUMAN
GSM4591140,TRAIN,HUMAN
GSM4591700,TRAIN,HUMAN
GSM4591745,TRAIN,HUMAN
GSM4591826,TRAIN,HUMAN
GSM4591837,TRAIN,HUMAN
GSM4591849,TRAIN,HUMAN
GSM4593658,TRAIN,HUMAN
GSM4593688,TRAIN,HUMAN
GSM4593697,TRAIN,HUMAN
GSM4593964,TRAIN,HUMAN
GSM4594059,TRAIN,HUMAN
GSM4594663,TRAIN,HUMAN
GSM4594833,TRAIN,HUMAN
GSM4594893,TRAIN,HUMAN
GSM4594901,TRAIN,HUMAN
GSM4594902,TRAIN,HUMAN
GSM4594962,TRAIN,HUMAN
GSM4594966,TRAIN,HUMAN
GSM4595079,TRAIN,HUMAN
GSM4595139,TRAIN,HUMAN
GSM4595296,TRAIN,HUMAN
GSM4595370,TRAIN,HUMAN
GSM4595475,TRAIN,HUMAN
GSM4601002,TRAIN,HUMAN
GSM4603119,TRAIN,HUMAN
GSM4603129,TRAIN,HUMAN
GSM4603197,TRAIN,HUMAN
GSM4609423,TRAIN,HUMAN
GSM4609851,TRAIN,HUMAN
GSM4610363,TRAIN,HUMAN
GSM4610721,TRAIN,HUMAN
GSM4613223,TRAIN,HUMAN
GSM4613498,TRAIN,HUMAN
GSM4613507,TRAIN,HUMAN
GSM4613509,TRAIN,HUMAN
GSM4613899,TRAIN,HUMAN
GSM4614862,TRAIN,HUMAN
GSM4614965,TRAIN,HUMAN
GSM4614995,TRAIN,HUMAN
GSM4615437,TRAIN,HUMAN
GSM4615480,TRAIN,HUMAN
GSM4615508,TRAIN,HUMAN
GSM4615595,TRAIN,HUMAN
GSM4616079,TRAIN,HUMAN
GSM4616244,TRAIN,HUMAN
GSM4617923,TRAIN,HUMAN
GSM4618007,TRAIN,HUMAN
GSM4618461,TRAIN,HUMAN
GSM4623134,TRAIN,HUMAN
GSM4623596,TRAIN,HUMAN
GSM4623608,TRAIN,HUMAN
GSM4623652,TRAIN,HUMAN
GSM4623682,TRAIN,HUMAN
GSM4623718,TRAIN,HUMAN
GSM4625789,TRAIN,HUMAN
GSM4626241,TRAIN,HUMAN
GSM4626867,TRAIN,HUMAN
GSM4628153,TRAIN,HUMAN
GSM4629142,TRAIN,HUMAN
GSM4629698,TRAIN,HUMAN
GSM4629881,TRAIN,HUMAN
GSM4629891,TRAIN,HUMAN
GSM4630988,TRAIN,HUMAN
GSM4631007,TRAIN,HUMAN
GSM4631098,TRAIN,HUMAN
GSM4631112,TRAIN,HUMAN
GSM4631142,TRAIN,HUMAN
GSM4631220,TRAIN,HUMAN
GSM4631251,TRAIN,HUMAN
GSM4631350,TRAIN,HUMAN
GSM4633356,TRAIN,HUMAN
GSM4633363,TRAIN,HUMAN
GSM4633407,TRAIN,HUMAN
GSM4633437,TRAIN,HUMAN
GSM4635566,TRAIN,HUMAN
GSM4635567,TRAIN,HUMAN
GSM4635668,TRAIN,HUMAN
GSM4635669,TRAIN,HUMAN
GSM4635931,TRAIN,HUMAN
GSM4635978,TRAIN,HUMAN
GSM4640447,TRAIN,HUMAN
GSM4641554,TRAIN,HUMAN
GSM4643605,TRAIN,HUMAN
GSM4643672,TRAIN,HUMAN
GSM4644264,TRAIN,HUMAN
GSM4644269,TRAIN,HUMAN
GSM4644275,TRAIN,HUMAN
GSM4644378,TRAIN,HUMAN
GSM4645523,TRAIN,HUMAN
GSM4645568,TRAIN,HUMAN
GSM4645609,TRAIN,HUMAN
GSM4645629,TRAIN,HUMAN
GSM4645723,TRAIN,HUMAN
GSM4645728,TRAIN,HUMAN
GSM4645801,TRAIN,HUMAN
GSM4645832,TRAIN,HUMAN
GSM4645834,TRAIN,HUMAN
GSM4645926,TRAIN,HUMAN
GSM4646047,TRAIN,HUMAN
GSM4646072,TRAIN,HUMAN
GSM4646126,TRAIN,HUMAN
GSM4646135,TRAIN,HUMAN
GSM4647681,TRAIN,HUMAN
GSM4647683,TRAIN,HUMAN
GSM4649176,TRAIN,HUMAN
GSM4650115,TRAIN,HUMAN
GSM4650380,TRAIN,HUMAN
GSM4656357,TRAIN,HUMAN
GSM4658060,TRAIN,HUMAN
GSM4658330,TRAIN,HUMAN
GSM4658333,TRAIN,HUMAN
GSM4658971,TRAIN,HUMAN
GSM4658977,TRAIN,HUMAN
GSM4659177,TRAIN,HUMAN
GSM4659178,TRAIN,HUMAN
GSM4659242,TRAIN,HUMAN
GSM4659399,TRAIN,HUMAN
GSM4659432,TRAIN,HUMAN
GSM4659503,TRAIN,HUMAN
GSM4659619,TRAIN,HUMAN
GSM4659778,TRAIN,HUMAN
GSM4660142,TRAIN,HUMAN
GSM4660162,TRAIN,HUMAN
GSM4660164,TRAIN,HUMAN
GSM4660195,TRAIN,HUMAN
GSM4660222,TRAIN,HUMAN
GSM4660274,TRAIN,HUMAN
GSM4660288,TRAIN,HUMAN
GSM4660524,TRAIN,HUMAN
GSM4660529,TRAIN,HUMAN
GSM4660532,TRAIN,HUMAN
GSM4660599,TRAIN,HUMAN
GSM4660620,TRAIN,HUMAN
GSM4660630,TRAIN,HUMAN
GSM4660757,TRAIN,HUMAN
GSM4660822,TRAIN,HUMAN
GSM4660889,TRAIN,HUMAN
GSM4660890,TRAIN,HUMAN
GSM4660932,TRAIN,HUMAN
GSM4661056,TRAIN,HUMAN
GSM4662972,TRAIN,HUMAN
GSM4663453,TRAIN,HUMAN
GSM4663665,TRAIN,HUMAN
GSM4663839,TRAIN,HUMAN
GSM4664664,TRAIN,HUMAN
GSM4664801,TRAIN,HUMAN
GSM4664818,TRAIN,HUMAN
GSM4664861,TRAIN,HUMAN
GSM4665002,TRAIN,HUMAN
GSM4667706,TRAIN,HUMAN
GSM4667965,TRAIN,HUMAN
GSM4668211,TRAIN,HUMAN
GSM4668332,TRAIN,HUMAN
GSM4668695,TRAIN,HUMAN
GSM4668751,TRAIN,HUMAN
GSM4668879,TRAIN,HUMAN
GSM4668900,TRAIN,HUMAN
GSM4669297,TRAIN,HUMAN
GSM4669539,TRAIN,HUMAN
GSM4669897,TRAIN,HUMAN
GSM4669898,TRAIN,HUMAN
GSM4671442,TRAIN,HUMAN
GSM4672215,TRAIN,HUMAN
GSM4672221,TRAIN,HUMAN
GSM4672410,TRAIN,HUMAN
GSM4672423,TRAIN,HUMAN
GSM4673256,TRAIN,HUMAN
GSM4673398,TRAIN,HUMAN
GSM4675740,TRAIN,HUMAN
GSM4676432,TRAIN,HUMAN
GSM4676436,TRAIN,HUMAN
GSM4677295,TRAIN,HUMAN
GSM4677364,TRAIN,HUMAN
GSM4678066,TRAIN,HUMAN
GSM4679261,TRAIN,HUMAN
GSM4679271,TRAIN,HUMAN
GSM4679288,TRAIN,HUMAN
GSM4680432,TRAIN,HUMAN
GSM4680440,TRAIN,HUMAN
GSM4681008,TRAIN,HUMAN
GSM4681023,TRAIN,HUMAN
GSM4681034,TRAIN,HUMAN
GSM4681101,TRAIN,HUMAN
GSM4682613,TRAIN,HUMAN
GSM4682826,TRAIN,HUMAN
GSM4683526,TRAIN,HUMAN
GSM4683547,TRAIN,HUMAN
GSM4683576,TRAIN,HUMAN
GSM4692877,TRAIN,HUMAN
GSM4692901,TRAIN,HUMAN
GSM4692933,TRAIN,HUMAN
GSM4692941,TRAIN,HUMAN
GSM4692994,TRAIN,HUMAN
GSM4693794,TRAIN,HUMAN
GSM4693910,TRAIN,HUMAN
GSM4694682,TRAIN,HUMAN
GSM4694691,TRAIN,HUMAN
GSM4695029,TRAIN,HUMAN
GSM4695451,TRAIN,HUMAN
GSM4695780,TRAIN,HUMAN
GSM4696817,TRAIN,HUMAN
GSM4697263,TRAIN,HUMAN
GSM4697273,TRAIN,HUMAN
GSM4697472,TRAIN,HUMAN
GSM4697637,TRAIN,HUMAN
GSM4697885,TRAIN,HUMAN
GSM4699520,TRAIN,HUMAN
GSM4699558,TRAIN,HUMAN
GSM4699896,TRAIN,HUMAN
GSM4699901,TRAIN,HUMAN
GSM4704684,TRAIN,HUMAN
GSM4706248,TRAIN,HUMAN
GSM4706300,TRAIN,HUMAN
GSM4708589,TRAIN,HUMAN
GSM4709900,TRAIN,HUMAN
GSM4710434,TRAIN,HUMAN
GSM4710862,TRAIN,HUMAN
GSM4711106,TRAIN,HUMAN
GSM4711204,TRAIN,HUMAN
GSM4711348,TRAIN,HUMAN
GSM4712729,TRAIN,HUMAN
GSM4712926,TRAIN,HUMAN
GSM4715102,TRAIN,HUMAN
GSM4715961,TRAIN,HUMAN
GSM4718280,TRAIN,HUMAN
GSM4718535,TRAIN,HUMAN
GSM4718906,TRAIN,HUMAN
GSM4718920,TRAIN,HUMAN
GSM4718924,TRAIN,HUMAN
GSM4721297,TRAIN,HUMAN
GSM4721310,TRAIN,HUMAN
GSM4725680,TRAIN,HUMAN
GSM4726226,TRAIN,HUMAN
GSM4726781,TRAIN,HUMAN
GSM4726826,TRAIN,HUMAN
GSM4727929,TRAIN,HUMAN
GSM4727941,TRAIN,HUMAN
GSM4728238,TRAIN,HUMAN
GSM4728260,TRAIN,HUMAN
GSM4728397,TRAIN,HUMAN
GSM4729215,TRAIN,HUMAN
GSM4729988,TRAIN,HUMAN
GSM4730549,TRAIN,HUMAN
GSM4730569,TRAIN,HUMAN
GSM4731782,TRAIN,HUMAN
GSM4732263,TRAIN,HUMAN
GSM4735788,TRAIN,HUMAN
GSM4736178,TRAIN,HUMAN
GSM4738553,TRAIN,HUMAN
GSM4738621,TRAIN,HUMAN
GSM4738645,TRAIN,HUMAN
GSM4742658,TRAIN,HUMAN
GSM4742943,TRAIN,HUMAN
GSM4743264,TRAIN,HUMAN
GSM4743712,TRAIN,HUMAN
GSM4743740,TRAIN,HUMAN
GSM4743744,TRAIN,HUMAN
GSM4743826,TRAIN,HUMAN
GSM4744391,TRAIN,HUMAN
GSM4745354,TRAIN,HUMAN
GSM4745358,TRAIN,HUMAN
GSM4745901,TRAIN,HUMAN
GSM4746517,TRAIN,HUMAN
GSM4746536,TRAIN,HUMAN
GSM4746585,TRAIN,HUMAN
GSM4746700,TRAIN,HUMAN
GSM4746715,TRAIN,HUMAN
GSM4746730,TRAIN,HUMAN
GSM4746816,TRAIN,HUMAN
GSM4747056,TRAIN,HUMAN
GSM4747114,TRAIN,HUMAN
GSM4747163,TRAIN,HUMAN
GSM4747177,TRAIN,HUMAN
GSM4747199,TRAIN,HUMAN
GSM4747239,TRAIN,HUMAN
GSM4748143,TRAIN,HUMAN
GSM4748202,TRAIN,HUMAN
GSM4748501,TRAIN,HUMAN
GSM4748757,TRAIN,HUMAN
GSM4748845,TRAIN,HUMAN
GSM4750957,TRAIN,HUMAN
GSM4751817,TRAIN,HUMAN
GSM4751915,TRAIN,HUMAN
GSM4752649,TRAIN,HUMAN
GSM4752691,TRAIN,HUMAN
GSM4752801,TRAIN,HUMAN
GSM4752913,TRAIN,HUMAN
GSM4753093,TRAIN,HUMAN
GSM4753150,TRAIN,HUMAN
GSM4753488,TRAIN,HUMAN
GSM4756844,TRAIN,HUMAN
GSM4758684,TRAIN,HUMAN
GSM4759839,TRAIN,HUMAN
GSM4759883,TRAIN,HUMAN
GSM4759976,TRAIN,HUMAN
GSM4760178,TRAIN,HUMAN
GSM4760642,TRAIN,HUMAN
GSM4761010,TRAIN,HUMAN
GSM4761529,TRAIN,HUMAN
GSM4762627,TRAIN,HUMAN
GSM4762652,TRAIN,HUMAN
GSM4763040,TRAIN,HUMAN
GSM4763047,TRAIN,HUMAN
GSM4766602,TRAIN,HUMAN
GSM4766615,TRAIN,HUMAN
GSM4766683,TRAIN,HUMAN
GSM4766718,TRAIN,HUMAN
GSM4768901,TRAIN,HUMAN
GSM4769199,TRAIN,HUMAN
GSM4769599,TRAIN,HUMAN
GSM4770862,TRAIN,HUMAN
GSM4770868,TRAIN,HUMAN
GSM4771863,TRAIN,HUMAN
GSM4771887,TRAIN,HUMAN
GSM4772209,TRAIN,HUMAN
GSM4772440,TRAIN,HUMAN
GSM4772464,TRAIN,HUMAN
GSM4772489,TRAIN,HUMAN
GSM4772555,TRAIN,HUMAN
GSM4772582,TRAIN,HUMAN
GSM4772585,TRAIN,HUMAN
GSM4772661,TRAIN,HUMAN
GSM4772673,TRAIN,HUMAN
GSM4772818,TRAIN,HUMAN
GSM4772916,TRAIN,HUMAN
GSM4773003,TRAIN,HUMAN
GSM4773034,TRAIN,HUMAN
GSM4774124,TRAIN,HUMAN
GSM4774314,TRAIN,HUMAN
GSM4774332,TRAIN,HUMAN
GSM4774951,TRAIN,HUMAN
GSM4781632,TRAIN,HUMAN
GSM4783571,TRAIN,HUMAN
GSM4783725,TRAIN,HUMAN
GSM4785390,TRAIN,HUMAN
GSM4785635,TRAIN,HUMAN
GSM4790485,TRAIN,HUMAN
GSM4790487,TRAIN,HUMAN
GSM4791295,TRAIN,HUMAN
GSM4792435,TRAIN,HUMAN
GSM4793297,TRAIN,HUMAN
GSM4795267,TRAIN,HUMAN
GSM4795484,TRAIN,HUMAN
GSM4795487,TRAIN,HUMAN
GSM4795980,TRAIN,HUMAN
GSM4798208,TRAIN,HUMAN
GSM4798528,TRAIN,HUMAN
GSM4798738,TRAIN,HUMAN
GSM4798739,TRAIN,HUMAN
GSM4798868,TRAIN,HUMAN
GSM4798877,TRAIN,HUMAN
GSM4799844,TRAIN,HUMAN
GSM4799862,TRAIN,HUMAN
GSM4799878,TRAIN,HUMAN
GSM4800298,TRAIN,HUMAN
GSM4801109,TRAIN,HUMAN
GSM4801110,TRAIN,HUMAN
GSM4801466,TRAIN,HUMAN
GSM4801896,TRAIN,HUMAN
GSM4802166,TRAIN,HUMAN
GSM4802510,TRAIN,HUMAN
GSM4802731,TRAIN,HUMAN
GSM4802831,TRAIN,HUMAN
GSM4802856,TRAIN,HUMAN
GSM4804406,TRAIN,HUMAN
GSM4804417,TRAIN,HUMAN
GSM4804448,TRAIN,HUMAN
GSM4804874,TRAIN,HUMAN
GSM4805345,TRAIN,HUMAN
GSM4805399,TRAIN,HUMAN
GSM4805464,TRAIN,HUMAN
GSM4809369,TRAIN,HUMAN
GSM4809445,TRAIN,HUMAN
GSM4809986,TRAIN,HUMAN
GSM4810191,TRAIN,HUMAN
GSM4810201,TRAIN,HUMAN
GSM4810232,TRAIN,HUMAN
GSM4810248,TRAIN,HUMAN
GSM4810261,TRAIN,HUMAN
GSM4810351,TRAIN,HUMAN
GSM4810499,TRAIN,HUMAN
GSM4811763,TRAIN,HUMAN
GSM4811784,TRAIN,HUMAN
GSM4816294,TRAIN,HUMAN
GSM4816335,TRAIN,HUMAN
GSM4817464,TRAIN,HUMAN
GSM4819298,TRAIN,HUMAN
GSM4819716,TRAIN,HUMAN
GSM4822430,TRAIN,HUMAN
GSM4822516,TRAIN,HUMAN
GSM4822522,TRAIN,HUMAN
GSM4822805,TRAIN,HUMAN
GSM4824462,TRAIN,HUMAN
GSM4824470,TRAIN,HUMAN
GSM4824481,TRAIN,HUMAN
GSM4824585,TRAIN,HUMAN
GSM4826930,TRAIN,HUMAN
GSM4828787,TRAIN,HUMAN
GSM4828808,TRAIN,HUMAN
GSM4829641,TRAIN,HUMAN
GSM4829844,TRAIN,HUMAN
GSM4830745,TRAIN,HUMAN
GSM4830803,TRAIN,HUMAN
GSM4831130,TRAIN,HUMAN
GSM4832251,TRAIN,HUMAN
GSM4832421,TRAIN,HUMAN
GSM4835821,TRAIN,HUMAN
GSM4835837,TRAIN,HUMAN
GSM4837030,TRAIN,HUMAN
GSM4838858,TRAIN,HUMAN
GSM4839000,TRAIN,HUMAN
GSM4844468,TRAIN,HUMAN
GSM4845330,TRAIN,HUMAN
GSM4847398,TRAIN,HUMAN
GSM4848853,TRAIN,HUMAN
GSM4848857,TRAIN,HUMAN
GSM4848866,TRAIN,HUMAN
GSM4849150,TRAIN,HUMAN
GSM4849159,TRAIN,HUMAN
GSM4849543,TRAIN,HUMAN
GSM4851018,TRAIN,HUMAN
GSM4852644,TRAIN,HUMAN
GSM4861314,TRAIN,HUMAN
GSM4862013,TRAIN,HUMAN
GSM4869656,TRAIN,HUMAN
GSM4870255,TRAIN,HUMAN
GSM4871020,TRAIN,HUMAN
GSM4871594,TRAIN,HUMAN
GSM4871777,TRAIN,HUMAN
GSM4873071,TRAIN,HUMAN
GSM4873573,TRAIN,HUMAN
GSM4874668,TRAIN,HUMAN
GSM4874675,TRAIN,HUMAN
GSM4875115,TRAIN,HUMAN
GSM4876142,TRAIN,HUMAN
GSM4876266,TRAIN,HUMAN
GSM4876314,TRAIN,HUMAN
GSM4876596,TRAIN,HUMAN
GSM4877111,TRAIN,HUMAN
GSM4877145,TRAIN,HUMAN
GSM4877897,TRAIN,HUMAN
GSM4877905,TRAIN,HUMAN
GSM4878284,TRAIN,HUMAN
GSM4879277,TRAIN,HUMAN
GSM4879575,TRAIN,HUMAN
GSM4879731,TRAIN,HUMAN
GSM4879754,TRAIN,HUMAN
GSM4885768,TRAIN,HUMAN
GSM4887432,TRAIN,HUMAN
GSM4887475,TRAIN,HUMAN
GSM4887477,TRAIN,HUMAN
GSM4887847,TRAIN,HUMAN
GSM4888718,TRAIN,HUMAN
GSM4888739,TRAIN,HUMAN
GSM4889472,TRAIN,HUMAN
GSM4889520,TRAIN,HUMAN
GSM4889526,TRAIN,HUMAN
GSM4889534,TRAIN,HUMAN
GSM4891416,TRAIN,HUMAN
GSM4891464,TRAIN,HUMAN
GSM4891510,TRAIN,HUMAN
GSM4891570,TRAIN,HUMAN
GSM4904452,TRAIN,HUMAN
GSM4904485,TRAIN,HUMAN
GSM4905146,TRAIN,HUMAN
GSM4905157,TRAIN,HUMAN
GSM4906552,TRAIN,HUMAN
GSM4907329,TRAIN,HUMAN
GSM4907807,TRAIN,HUMAN
GSM4909333,TRAIN,HUMAN
GSM4909357,TRAIN,HUMAN
GSM4912448,TRAIN,HUMAN
GSM4912886,TRAIN,HUMAN
GSM4913081,TRAIN,HUMAN
GSM4913083,TRAIN,HUMAN
GSM4913112,TRAIN,HUMAN
GSM4913122,TRAIN,HUMAN
GSM4913160,TRAIN,HUMAN
GSM4913512,TRAIN,HUMAN
GSM4913541,TRAIN,HUMAN
GSM4913555,TRAIN,HUMAN
GSM4914044,TRAIN,HUMAN
GSM4914518,TRAIN,HUMAN
GSM4915119,TRAIN,HUMAN
GSM4915524,TRAIN,HUMAN
GSM4915645,TRAIN,HUMAN
GSM4915673,TRAIN,HUMAN
GSM4927816,TRAIN,HUMAN
GSM4928676,TRAIN,HUMAN
GSM4928803,TRAIN,HUMAN
GSM4928817,TRAIN,HUMAN
GSM4929241,TRAIN,HUMAN
GSM4929596,TRAIN,HUMAN
GSM4930078,TRAIN,HUMAN
GSM4933220,TRAIN,HUMAN
GSM4933347,TRAIN,HUMAN
GSM4933528,TRAIN,HUMAN
GSM4933577,TRAIN,HUMAN
GSM4942771,TRAIN,HUMAN
GSM4946393,TRAIN,HUMAN
GSM4946564,TRAIN,HUMAN
GSM4946910,TRAIN,HUMAN
GSM4946950,TRAIN,HUMAN
GSM4946980,TRAIN,HUMAN
GSM4946995,TRAIN,HUMAN
GSM4948332,TRAIN,HUMAN
GSM4948474,TRAIN,HUMAN
GSM4948583,TRAIN,HUMAN
GSM4949840,TRAIN,HUMAN
GSM4949867,TRAIN,HUMAN
GSM4949896,TRAIN,HUMAN
GSM4949941,TRAIN,HUMAN
GSM4950022,TRAIN,HUMAN
GSM4950198,TRAIN,HUMAN
GSM4950829,TRAIN,HUMAN
GSM4950857,TRAIN,HUMAN
GSM4950859,TRAIN,HUMAN
GSM4950887,TRAIN,HUMAN
GSM4951894,TRAIN,HUMAN
GSM4951911,TRAIN,HUMAN
GSM4952070,TRAIN,HUMAN
GSM4953188,TRAIN,HUMAN
GSM4953534,TRAIN,HUMAN
GSM4953569,TRAIN,HUMAN
GSM4954051,TRAIN,HUMAN
GSM4954521,TRAIN,HUMAN
GSM4955779,TRAIN,HUMAN
GSM4956302,TRAIN,HUMAN
GSM4956315,TRAIN,HUMAN
GSM4956705,TRAIN,HUMAN
GSM4957341,TRAIN,HUMAN
GSM4957554,TRAIN,HUMAN
GSM4957749,TRAIN,HUMAN
GSM4957794,TRAIN,HUMAN
GSM4957802,TRAIN,HUMAN
GSM4958077,TRAIN,HUMAN
GSM4958080,TRAIN,HUMAN
GSM4958093,TRAIN,HUMAN
